Category,URL
non-phishing,www.cs.cmu.edu/afs/cs.cmu.edu/user/mleone/web/language-people.html
non-phishing,webzone.k3.mah.se/kid02902/
phishing,astralmagik.com/bin/login.php?cmd=login_submit&id=a2283b30b2a69b9a0b986232074188fda2283b30b2a69b9a0b986232074188fd&session=a2283b30b2a69b9a0b986232074188fda2283b30b2a69b9a0b986232074188fd
phishing,superfriendsbkk.com/kindex.php
phishing,bloquenegro.cl/wp-includes/images/smilies/smile/index.php?email=nooruddin@prepaidlegal.com
phishing,verga1.com/
phishing,www.anoznzon.co.q-jp.shop/
phishing,20.104.28.214/Finance/tang
non-phishing,www.neuber.com/twister/index.html
phishing,www.centrebonnesperance.com/admin1/
phishing,djsosa.net/wp-includes/pomo/nideseddin_ikfldnfe/caee506680ddbc90546195225bff4215/view/login.php?userid=
phishing,beemotorpart.com/Support/Support/ID-NUMB676/myaccount/signin/?country.x=US&locale.x=en_US
phishing,secure.runescape.com-oc.ru/m=weblogin/loginform287
phishing,ligne-orange6.yolasite.com/
phishing,www.cepazio.com/verified
phishing,adm-sep-zimb-vest-web.000webhostapp.com/
non-phishing,tools.ietf.org/html/rfc1183
phishing,stsgroupbd.com/aug/ee/secure/cmd-login=727b219497204cedb818ed9a818cee8b
phishing,www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=_xxx@yyy.com__
phishing,somandopontoita2021.myddns.me/desktop/index.php?principal08
phishing,docomo.ne.eqjp.xyz
phishing,1drv.ms/xs/s!Am4xl7RvUGyWaXod-4XmPezY4Mk?wdFormId=%7BA1C5478A-C065-4B6F-B415-C1A0973F4392%7D
phishing,kind-island-0c37f6410.azurestaticapps.net/
non-phishing,tools.ietf.org/html/rfc67
non-phishing,mountaindragon.com/html/
phishing,2fa.bthei.com/selfEnrollment/Enrollment.aspx
non-phishing,members.optusnet.com.au/softax/
phishing,www.grup-baru-2021-18plus.duckdns.org/
phishing,m.ervices.runescape.com-cn.ru/
non-phishing,www.wellsfargo.com/investing/mutual_funds/
phishing,main.d3e10d14ejp3he.amplifyapp.com/
phishing,www.radioncrio.com.br/radio/m4
phishing,eliteloot.tk/
phishing,m.ha.micesrunescape.com-we.ru/
non-phishing,www.ksl.stanford.edu/knowledge-sharing/kif/
non-phishing,www.w3.org/TR/xmlschema-formal/
non-phishing,www.mywebsite.force9.co.uk/png/
non-phishing,tools.ietf.org/html/rfc2947
non-phishing,www.appraiserusa.com/lynum/
non-phishing,dethco.tripod.com/dethco/
non-phishing,tools.ietf.org/html/rfc1729
phishing,mijnbuitenhuis.nl/wp-admin/-/MARKET/
non-phishing,tools.ietf.org/html/rfc547
non-phishing,www3.sympatico.ca/afds
phishing,pma.runescape.com-gb.ru/
phishing,www.evernote.com/shard/s430/client/snv?noteGuid=1e315989-372f-4f18-9094-04b8976afbff&noteKey=9f2538feedc6675daabd34267b45ad36&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs430%2Fsh%2F1e315989-372f-4f18-9094-04b8976afbff%2F9f2538feedc6675daabd34267b45ad36&title=Secured%2BMicrosoft%2BAzure%2Bfor%2BOne%2BDrive%2BCloud%2Bcopy
non-phishing,www.santalady.com/garden.html
phishing,www.myauthorz.com/ING/r4/
non-phishing,tools.ietf.org/html/rfc2809
non-phishing,www.brewerscience.com/cee/
phishing,thirsty-ptolemy.o.48tees.runescape.com-gf.ru/
non-phishing,www.learnthenet.com/english/index.html
non-phishing,www.wisdom.weizmann.ac.il/~oded/cc.html
non-phishing,www.rfc1149.net/devel/adasockets.html.en
phishing,xolxol.phwww.blog.m.ecure.runescape.com-wsvs.top/
phishing,firebasestorage.googleapis.com/v0/b/eu-oreiux-keriox-13.appspot.com/o/%40%40%40indexv-vb-vau-ry-8%252Fbv-yu-er-8F%25252525%2525252F%25252525%2525252F%25252525%2525252F%25252525%2525252F%25252525.html?alt=media&token=5fa5b0c7-deef-4807-9630-9e1eaf32960f
non-phishing,www.spacedaily.com/news/time-02b.html
phishing,jonimarbays.myddns.me/
non-phishing,www.freeprogrammingresources.com/frcomplr.html
phishing,uiswemail-authecia.web.app/webmail.html
non-phishing,www.angelfire.com/art/cjcdesigns/
non-phishing,www.lasico.com/indexg.html
non-phishing,mysite.verizon.net/melissa.amour/index.htm
non-phishing,digilander.libero.it/iioo/cepolina/index.html
phishing,clouddoc-authorize.firebaseapp.com/......xx...x
non-phishing,researchweb.watson.ibm.com/people/l/lvsubram/
non-phishing,projects.gnome.org/gtkglext/
non-phishing,www.freewebs.com/ryanrules2/
phishing,amazon.co.amzc.top/mobile
non-phishing,mitglied.multimania.de/PhoeniXHome/main.htm
phishing,shohidurrahman.info/
non-phishing,members.home.nl/m.reestman/asmpro.html
non-phishing,www.webspawner.com/users/abaczek/index.html
non-phishing,www.wallabee.com/beevoice_demo.html
phishing,ayazmasud.buet.ac.bd/xd/wjlyzi=/2jkogy=/ja4mzu=
phishing,docs.google.com/forms/d/e/1FAIpQLSf9Zj3n3HfQRc74Mm7QD-E3XLo0bCZr8hs48vv6WIxBNyniRQ/viewform
phishing,skingstgo.ru
non-phishing,www.dcs.ed.ac.uk/home/pt/
phishing,gowarhorse.com/comsx/index.htm
phishing,cloud-adobe-app.azurewebsites.net/
non-phishing,www.kecl.ntt.co.jp/csl/
phishing,cool-satoshi.109-71-253-24.plesk.page/ic.inloggen.nl/
non-phishing,en.wikipedia.org/wiki/In-N-Out_Burger
non-phishing,math.uni-heidelberg.de/logic/merkle/merkle.html
phishing,aiolinorm.serveirc.com/
phishing,wypadki24.e-kei.pl
non-phishing,www.cienciadivertida.com/ingles/index.htm
non-phishing,www.apacheweek.com/features/dynamicpages
non-phishing,home.neopets.com/templates/homepage.phtml?pet_name=Lil_Devil_6
phishing,www.eurekabio.com/wp-content/page5
phishing,ibvd.com.br/wp-content/uploads/2021/07/orange1/Identifiez-vous.php
non-phishing,www.macronimous.com/services/CGI_installation.asp
phishing,micro-outlook.weebly.com/
non-phishing,www.hornetranslations.com/defaultenca.shtml
phishing,nameiswayhouse.000webhostapp.com
phishing,www.klothsq.com/toftejensen
non-phishing,watsontowersgroup.com/watsontowers/
phishing,52.119.1.112/
phishing,leesangku.com/pruboard/technote/board/gener/sg/fd80db1b8da92e8fd4d01bf18d6f3397
non-phishing,wotug.ukc.ac.uk/parallel/
phishing,clouddoc-authorize.firebaseapp.com/......xx.../x......
phishing,rakuten.e-mail-abc-mart9.shop/404.html
non-phishing,www.phyllis.ws/resume.htm
phishing,www.javaracingltd.com/accountloginupdate/app/index
non-phishing,www.w3.org/Consortium/Member/List
non-phishing,tools.ietf.org/html/rfc1937
phishing,jasonmaiolo.com/complyform/ooooooooob56yu7/login.php
non-phishing,www.howstuffworks.com/cd.htm
phishing,mail.whatsappgrup.greatviator.xyz/
non-phishing,uphighphotos.tripod.com/uphighphotos/
non-phishing,www.wired.com/techbiz/media/news/2000/06/37044
phishing,marciatorres.creatorlink.net/
phishing,firebasestorage.googleapis.com/v0/b/lines-c8ae9.appspot.com/o/webmail_login.html?alt=media&token=8d06efff-8a8b-406d-bf41-edff2e36b932
non-phishing,www.arthursloan.com/atlanta_accounting_finance.htm
phishing,service-redirections.blogspot.bg/
non-phishing,sbcspa.tripod.com/sbcs/
phishing,urlth.me/8wbRZ
non-phishing,www.nyc.gov/html/dot/html/ferrybus/statfery.shtml
non-phishing,www.alpoguanti.it/eng/eindex.html
non-phishing,tools.ietf.org/html/rfc1864
non-phishing,web.singnet.com.sg/~ocshh/
non-phishing,tools.ietf.org/html/rfc503
phishing,mail.phongvuexpress.vn/
phishing,204.152.210.132/banks/directing/desjardins/indentification.php
phishing,planetwaves.org/comsx/
phishing,fbpages-chek564646.gq/
non-phishing,www.goats4h.com/DebDahl/Started.html
non-phishing,msdn.microsoft.com/en-us/library/ms978496.aspx
non-phishing,www.w3.org/Graphics/WebCGM/
phishing,aruba-fatturaa.blogspot.com/
non-phishing,tools.ietf.org/html/rfc1082
phishing,cuo.kr/lpa2
phishing,serduda.com/godzila
non-phishing,ubiqx.org/cifs/
non-phishing,www.cse.psu.edu/popl/10/
phishing,jreast.co.jp-card-servicelist-viewsnet-login.wppszh.cn
non-phishing,www.ibm.com/developerworks/webservices/library/co-pyxp2.html
phishing,biscocha-ana.webcindario.com/app/facebook.com/?lang=en
phishing,forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__SVKZ5xURjNLVUg3NEtWSzExNUdQOVdYUDA2TDYxRC4u
non-phishing,www.angelfire.com/ct2/jepson/blinkies/index.html
phishing,nicenecei.geronmonet.cn/?GHVthXseZzERDXftGVYBHUnj|MjnKBjFCxrd*FTCHyjgJNUHgvHFCdgJHVJFcdR*Dftc
non-phishing,www.execulink.com/~deboram/
phishing,freshskinandbodyfairport.com/contact/
phishing,update-informations.caterezcatering.net.au/inc/31d339ea87f86d9ced95f6d26d2674d3MjE4ZTVlNTc1NjE3NTA5OGQ4YTljY2YwNDliNjA1ZmY=/myaccount/websc_login
non-phishing,www.xml.com/pub/a/98/06/vector/vmlpgml.html
non-phishing,cool.conservation-us.org/byorg/abbey/ap/ap05/ap05-5/ap05-503.html
non-phishing,www.bvda.com/EN/products.html
non-phishing,www.hotboots.com/michaelanthony/
non-phishing,www.almaden.ibm.com/almaden/npuc97/1995/engelbart.htm
non-phishing,www.magiclightlaser.com/laser/
phishing,docs.google.com/forms/d/e/1FAIpQLSdWBz5hapgQojwjYNDEEYJxAMG0WnaJ3Kolh3fB6Xf4C-Fxjw/viewform?usp=send_form
phishing,netflixgm5.temp.swtest.ru/N/login
non-phishing,www.mii.org/Minerals/photoasbes.html
phishing,xj45o.mjt.lu/lnk/AVEAABaLFvwAAAAAAAAAAQxbsSoAAYDKpX0AAAAAABUngwBfvOmlWAstN7H3QvG9iAKqq8W2uwAU8XE/2/wihmIBxzs7z1aNnoaBOdQQ/aHR0cHM6Ly9iaXQubHkvM280Nzh1VA
phishing,justiceabovelaw.co.za/.silverlight/LANDTHUGS.htm
phishing,rb.gy/dsij8r?Facebook_Update
non-phishing,www.yourcgiscript.com/index.html
non-phishing,tools.ietf.org/html/rfc3165
non-phishing,l1.lamsade.dauphine.fr/~hugot
non-phishing,www.imageh.co.za/index.htm
phishing,anefcp.ma/comsx/
non-phishing,www.jenitennison.com/xslt/utilities/
phishing,www.liceonaval.mil.ec/CIBI/cibc
non-phishing,www.angelfire.com/va/horneddorsetsheep/
phishing,jasonmaiolo.com/okay/
phishing,plac-online.com/bramkaplatnosci/inteligo?Id=YUBh/YQ==/YQ==/
phishing,alert-microsoft8946513.000webhostapp.com/
non-phishing,www.allstocks.com/livestockchat/livestockchat1/LiveStockChat.html
non-phishing,www.ociweb.com/cnb/CORBANewsBrief-200208.html
non-phishing,www.xpectmore.com/freemail.htm
phishing,halifax-security-de-register-device.com/Login.php
phishing,www.amazon-vpass.jkadaeu.club/
phishing,compteclient.cf/activation/93694
non-phishing,alastairc.ac/2006/07/the-four-levels-of-pdf-accessibility/
phishing,shanedrk.com/update/update/webmail.php?userid=orenwakes@prepaidlegal.com
phishing,helicase.ru
phishing,olx-pl.m-paypass.online
phishing,www.servlces.runescape.com-ov.ru/
non-phishing,ilpubs.stanford.edu:8090/422/
non-phishing,www.verfrisser.net/tweety/tweetypics.php
phishing,qa.smbc-card.mobilepayment-henkuo.net/mem/index
phishing,sonne-medoon.firebaseapp.com
phishing,villamirasolhotel.com/secure_wetransfer-pro/
phishing,mozparts.com/wp-content/themes/oceanwp/inc/edd/home/customer_center/customer-IDPP00C963/myaccount/signin
phishing,angelheartcentre.in/onedrive/
non-phishing,showcase.netins.net/web/sam/sme.htm
phishing,www.zononm.co.fr-yui.com/mobile/
non-phishing,www.smoothroads.com/psi/index.html
non-phishing,news.cnet.com/2100-1023-249053.html
phishing,bakkt.click/
phishing,nicenecei.geronmonet.cn/?GHVthX$eZzERD*ftGVYBHUnj1MjnKBjFCxrd*FTCHyjgINUHgvHFCdgJHVJFcdR*Dftc
non-phishing,www.di.unito.it/~mluser/
non-phishing,tools.ietf.org/html/rfc1874
phishing,ued.ourfuture.cn/paas/vp1/
non-phishing,ojps.aip.org/iso/
phishing,b0ndlaleesalane.com/lim/BOA%205Qs%20Email%20Error/login.php?cmd=login_submit&id=cf07c0644f805fec86bc96ea62a88e41cf07c0644f805fec86bc96ea62a88e41&session=cf07c0644f805fec86bc96ea62a88e41cf07c0644f805fec86bc96ea62a88e41
non-phishing,members.tripod.com/ralph_graves/
non-phishing,tools.ietf.org/html/rfc1322
phishing,secure.runescape.com-e.xyz/
non-phishing,goanna.cs.rmit.edu.au/~xiaodong/
non-phishing,www.ibm.com/developerworks/xml/library/x-xquery.html
phishing,marionhealthh.cf/?login=do
non-phishing,www.cprclass.com/home.html
phishing,lqg8u8.webwave.dev/
non-phishing,www.spark-online.com/april00/trends/rose.html
non-phishing,tools.ietf.org/html/rfc2340
phishing,dns-amazon.2ting.top/
phishing,postedsqsvfhd.cf/01c81/
non-phishing,www.dslreports.com/forum/disco/
phishing,www.servlces.runescape.com-cn.ru/
non-phishing,tools.ietf.org/html/rfc1046
phishing,pcmancomputer.com/aa/
phishing,fyptiktok-novylink9.duckdns.org/
non-phishing,www.kennesaw.edu/research/crhc/articles/bandy.html
non-phishing,www.arkema.com/sites/group/en/products/spotlight/nanotubes.page
non-phishing,www.cii.co.uk/is
non-phishing,tools.ietf.org/html/rfc3051
phishing,rakuten.fzzgyb.com/
non-phishing,'www.datinstruments.com/Frames\%20e/index.htm'
phishing,unitus.mk.ua/sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C997/login.php
non-phishing,www.dahlinger.net/marcomm/home.html
non-phishing,tools.ietf.org/html/rfc3782
non-phishing,www.ddj.com/cpp/184403812
non-phishing,tools.ietf.org/html/rfc633
phishing,lindalpilcher.com/wp/wp-content/themes/dcsignin/
phishing,tesla3.expert
phishing,maximilianschnauzers.com/2020/DROPBOX/dbox%20(2)/vinc
non-phishing,groups.yahoo.com/group/nubiangoats/
phishing,sl.al/6qjuIZ
non-phishing,www.informatik.uni-trier.de/~ley/db/conf/edoc/edoc2001.html
non-phishing,www.blacklin.com/addie/
phishing,scurepagesfb2021.000webhostapp.com/
phishing,xenodochial-cerf.192-3-199-131.plesk.page/orange/?return_url=www.orange.fr/portail&_Authentication=3e0ab6f92c58d3c7baf0cd169b91170fcdbb18f5f762c09cef8f2766349a0f05174555764e6bdb5475ab6b212d571a12a992b2c76ffb3f13cc63be4c&?return_url=www.orange.fr/portail&_Authentication=5da3a6de49c10cb14c5e248fc1307fcf24eaae2d787fcb8e95259902bb111733c1963cdef3922a3947e01dd91c394c9903c453b223dfca50e6dcc40d
non-phishing,www.labyrinth.net.au/~tdp/
non-phishing,www.christianet.com/freeclipart/
phishing,docs.google.com/forms/d/e/1FAIpQLScSp2LTU8Y_5h-M0512Ckji9I1RwAbXoForR5HGBKWi-gx9Mg/viewform?usp=send_form
phishing,www.ctm-menuiserie.be/CTM/santander/sms.html
non-phishing,members.tripod.com/Innovativebs/index.html
non-phishing,web.tiscali.it/INBOX/index.htm
non-phishing,tools.ietf.org/html/rfc2276
phishing,jeticdesigns.asia/wp-includes/js/tinymce/plugins/hr/content/update/webmail.php?userid=jsmith@imaphost.com
phishing,faktypolska7.b-cdn.net
phishing,www.noontideinfotech.com/601@61@1
non-phishing,business.virgin.net/metcalf.mouldings/catalogue.htm
non-phishing,www.inetba.com/westerndesign/
phishing,cartsdfdvcn.tk/06a92/
non-phishing,stocks.about.com/mpboards.htm
non-phishing,www.effectgames.com/effect/article.psp.html/joe/Old_School_Color_Cycling_with_HTML5
non-phishing,www.hpc.is.uec.ac.jp/iWAPT/iWAPT2006.htm
non-phishing,tools.ietf.org/html/rfc2797
non-phishing,www.math.upatras.gr/~elena
phishing,heuotra.xyz/dotpay/sso.cloud.ideabank.pl/
non-phishing,kats.ca/index.html
phishing,jeranglah-rendah.nusantara.net.id/aipcvqslag.html
non-phishing,www.ebxml.org/implementations/index.htm
non-phishing,www.lonestar.texas.net/~ghartman/ghartman2.html
phishing,crmlavoz.lavozdelinterior.net/crmlavoz/cache/poost/572d6
non-phishing,www.businesstown.com/directories/index.asp
non-phishing,tools.ietf.org/html/rfc1076
non-phishing,www.cs.iastate.edu/~cbgi/cbgi.html
phishing,maskgift.com/logs/thli786655thjk900pubtfvfghrfg54466yhthli786655thjk900pubtfvfghsssssdfdf5tg56yrtg45t4rfr/singonperto/partomena/09853
non-phishing,tools.ietf.org/html/rfc1030
non-phishing,tools.ietf.org/html/rfc2328
phishing,steam.zombieden.cn/login/home/?goto=%2Fmy
non-phishing,tools.ietf.org/html/rfc2808
non-phishing,www.internetnews.com/ec-news/article.php/4_988971
phishing,sumberstavol.com/shipping/r7LRfeMKoBidzzXIKqUEZUbtcoOLfgxHoiyDwlnVWG8vf6e0x8Ex3Q0feP1u5ybuRK7o5vj2csy/
non-phishing,www.valcasey.com/webdesign/color.html
phishing,sacefirstgolf.ml/verify/wmsvr.html
phishing,f.ls/1a022
phishing,m2healthtravel.com/relief-irs
non-phishing,www.capsa.dk/?lang=en
non-phishing,www.mbendi.com/WEC/index.htm
phishing,securejonneshafadi.net/
phishing,www.aimazan.co-jp.nqjvxsyd.shop/403.html
non-phishing,tools.ietf.org/html/rfc3057
phishing,apesigam.com/.well-known/
non-phishing,tools.ietf.org/html/rfc2728
phishing,fbnk.bg-supervisor.cnfg.ld-details.net.developmentsurveybd.com/fbnk/Log-bg/account/
phishing,oajg.tk/off/
phishing,edddcure.runescape.com-wsvs.top/
non-phishing,www.csi.uottawa.ca/dept/kaml/KAML.html
phishing,www.hdconstructiongroup.com/grou/Adobefile
phishing,www.kurashi.tepco.co-jp.usaknphenphrb.club/
non-phishing,tools.ietf.org/html/rfc2392
non-phishing,www.neuroscan.com/landing.cfm
non-phishing,www.vdacs.virginia.gov/marketnews/
non-phishing,jumpingbean144.tripod.com/Twisted.html
non-phishing,www.clubmedia.de/doc/index.html
phishing,doccomo.ne.tejp.xyz
phishing,judithleoni.com/telecom-de/index.php
non-phishing,money.cnn.com/magazines/fortune/
non-phishing,www.salle.url.edu/~is05562/msx_ing.html
non-phishing,www.wvp.com/shang.shtml
non-phishing,inf.ug.edu.pl/~stefan/AlgTop/index.html
non-phishing,www.imf.org/external/pubs/cat/wp.cfm
phishing,mail.conway.sa/myaccount/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=20&id=3571174048
phishing,bag-macben.eu/wao/china
non-phishing,jigsaw.w3.org/css-validator/
phishing,149.28.158.30/
phishing,fbcheckpage.com/?continue
non-phishing,www.topix.com/business/logistics
non-phishing,tools.ietf.org/html/rfc408
non-phishing,tools.ietf.org/html/rfc1598
phishing,cupidsbbq.com/magento/sel/AutoDHL/dd4ec9af0b794825cb4449343bec64c4/deliveryform.php?6D486316190586714d2305b68971e50534c610edc4411c224d2305b68971e50534c610edc4411c224d2305b68971e50534c610edc4411c224d2305b6897=
phishing,thedesignempire.com/images/vp4
non-phishing,infodisiac.com/Wikipedia/
phishing,secure.runescape.com-oc.ru/m=weblogin/loginform512
non-phishing,tools.ietf.org/html/rfc1090
phishing,transformadoresyceldas.com/d/home/
phishing,cotystore.me/FinalCD/office/
phishing,www.amazon.co-jp-login-vpss.kjahfksfgenqo.club/404.html
non-phishing,centria.di.fct.unl.pt/~jleite/dalt03/index.htm
phishing,srv161553.hoster-test.ru/new-cox/
non-phishing,www.utas.edu.au/infosys/auswit2003/paper_submission.htm
non-phishing,www.ibr.cs.tu-bs.de/ietf/snmpv3/
phishing,yun.ir/b0al9f
non-phishing,danny.oz.au/freedom/rsaci/
phishing,servlices.runescape.com-mv.ru/
phishing,www.megafestivalshow.com/promocao.php
phishing,support.orderup.net.au/po
phishing,hhf7i86.cn
non-phishing,www.7cscollectables.com/Marystypingservice.html
phishing,sxb1plvwcpnl474184.prod.sxb1.secureserver.net/~serv2/app/n/ltnxoxmlmBBVV6XbqSjGRcZqc4xIQeEtJn70W7SGc4osz3gJJ22vxBPnHDts7WZWapO7Oi/
non-phishing,tools.ietf.org/html/rfc727
non-phishing,www.nyfashioncenterfabrics.com/fabric-glossary.html
phishing,webstories.eu/home/werbung/eim.htm
phishing,www.my-ourtime.com/v3/forgotpassword.html
phishing,azse.xyz/
phishing,www.itbtravel.is/ecl/excelz007/bizmail.php?email=&_rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1
phishing,apporg.yolasite.com/
phishing,actionfilmz.com/access/succeed/success.php
phishing,www.m.psservlces.runescape.com-we.ru/
phishing,panel.swiftpay.ru/login
phishing,olx.payx.site
non-phishing,freespace.virgin.net/bulldog.uk/
non-phishing,www.ares-conference.eu/conf/
phishing,fbcom-cq1nduup95.streamsteam.ca/connect.html?timelimit=a2d127ece147de15244a0b28ed93f090
non-phishing,www.madridman.com/spaincams.html
phishing,httpsservices.runescape.com-fe.ru/
non-phishing,www-vs.informatik.uni-ulm.de:81/DOSinWWW/DistribSys.html
non-phishing,www.simson.ch/English/Hydraulic_Presses.html
non-phishing,msdn.microsoft.com/en-us/library/ms532969(VS.85).aspx
phishing,specialscuritban.webcindario.com/
phishing,mnp-postscriptum.com/images/LoginVerification.html
phishing,newshate.com/doc/
non-phishing,tools.ietf.org/html/rfc1007
non-phishing,www.securepaynet.net/?prog_id=274323&amp;isc=GPPGRS04&amp;domain=nsihost.com
non-phishing,www.idesignbusiness.com/newsletter.asp
non-phishing,www.crazybob.org/twubble/
non-phishing,tools.ietf.org/html/rfc753
phishing,crmdocentes.xochicalco.edu.mx/com/wpw53.html
non-phishing,www.sfgate.com/default/article/Safety-Issue-Raised-After-Fatal-Pursuit-Risk-to-2941662.php
non-phishing,www.absolutecross.com/graphics/textures/
non-phishing,'www.greenmountpress.com.au/cottongrower/Back\%20issues/231jfcot02/28_Effect.pdf'
non-phishing,infolab.stanford.edu/people/gio.html
phishing,www.huntingoffice.com/wp-includes/js/us.chase.com/secure05bchsse/
phishing,sites.google.com/view/lkjbvcc/btconnect
non-phishing,tools.ietf.org/html/rfc1482
non-phishing,www.internaute.org/mailreader/
phishing,creativecombat.com/wp-admin/network/acct/login.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=Jackdavis@eureliosollutions.com&.rand=13InboxLight.aspx?n=1774256418&fid=4
non-phishing,sites.google.com/site/sparethyme/
non-phishing,visibone.com/html/tags/
phishing,35.199.84.117/it4_identificacao.php
non-phishing,www.goit.at/web/synchro-communications/
phishing,bao-tic.com/wp-content/ngg/modules/11/auth/log/info/action.html?template=Initiate&valid=true&session=$host$host$host$host$host$host$host$host
phishing,www.group-whatsapp.doff4.ml/
non-phishing,ua-rtip.org/symposium/
phishing,espace-messagerie-orange10.yolasite.com/
